filename, Lep, Non Lep
Non_Leprosy_210823_60_jpg.rf.4cd30e5237b0861c9c3687d43636fafd.jpg, 0, 1
Leprosy_210823_13_jpg.rf.4b3a93eab5f29f37a0dc837024d36fd9.jpg, 1, 0
Non_Leprosy_210823_1_jpg.rf.4ccfb1918ff1486697feffc83a802cf9.jpg, 0, 1
Leprosy_140664_210823_3_jpg.rf.4ca7dd2d5c30d665e3397c9eda2c5c81.jpg, 1, 0
Leprosy-11_jpg.rf.4d60249d1e3a29015324b8ab3dcdbd81.jpg, 1, 0
Leprosy_210823_61_jpg.rf.4d552acccfad83de15abb3ee8d421f4c.jpg, 1, 0
Leprosy-54_jpg.rf.4b6b9da7ea0a6f733e3e337348d9936d.jpg, 1, 0
Leprosy_210823_1_jpg.rf.4d0a2e02d5edabb79343803875eedf2d.jpg, 1, 0
Non-Leprosy-01_jpg.rf.4b2a342908156dd4ab5da75b6f23dd56.jpg, 0, 1
Non-lep----------_210823_45_jpg.rf.4c4d9451b07e94b6f2bf0fd749e09fad.jpg, 0, 1
Leprosy-86_jpg.rf.4bee9d7dca0427c496e9d2242f394674.jpg, 1, 0
Leprosy-36_jpg.rf.4ccb9c1fc4899a4b052eef9e379729d6.jpg, 1, 0
Leprosy_210823_63_jpg.rf.79561e3ad27e8ddd18452a6c4a2d599b.jpg, 1, 0
Leprosy_----------_210823_8_jpg.rf.7978c0111a6b84ddf2fad985165fd46b.jpg, 1, 0
Non-lep----------_210823_23_jpg.rf.799c60988eba66ab8b13eb78dc06f50e.jpg, 0, 1
Leprosy_190463_210823_8_jpg.rf.79e480c6a96e0679c5a6ed8174e9c8c1.jpg, 1, 0
Leprosy_210823_95_jpg.rf.79e60cba327f9caf04ff6981974d88db.jpg, 1, 0
Leprosy_210823_120_jpg.rf.7a00d191c8d446269d48313940ea247c.jpg, 1, 0
Leprosy150963_210823_63_jpg.rf.7a1c8e813918eb6611d2bf4e8763b223.jpg, 1, 0
Leprosy_210823_76_jpg.rf.7a204103276b61a50e562c5a13b45adf.jpg, 1, 0
Leprosy-84_jpg.rf.7a9524cdc3aa171b23c5891f49689406.jpg, 1, 0
Leprosy_-----------_210823_3_jpg.rf.7b4f2aa68686227bdaed6f279a67ac9d.jpg, 1, 0
Leprosy-80_jpg.rf.7a06639c1bfef65b472ebf26abe8a734.jpg, 1, 0
Leprosy_210823_104_jpg.rf.7b52d226d0fdd40820bd2e2fb865b121.jpg, 1, 0
Non_Leprosy_210823_36_jpg.rf.7ac8c16ef475b0f7853056b68a6be5b9.jpg, 0, 1
Leprosy-85_jpg.rf.7c5bf1e2b092bb337e2a47b70531ff4e.jpg, 1, 0
Leprosy_-----------_210823_2_jpg.rf.7c732412ac4aed14e86a2969c5aa0d1e.jpg, 1, 0
Leprosy_210823_199_jpg.rf.7c33c9e06eaeb71defece6ddbb1500e7.jpg, 1, 0
Leprosy_210823_213_jpg.rf.7c74a6e99398652006b466699ccf4fee.jpg, 1, 0
Leprosy150963_210823_73_jpg.rf.7cb41c9bf6861c1116cbaca64d18149e.jpg, 1, 0
Leprosy_210823_149_jpg.rf.7d8370d04c8246b76e0af8c067dbee31.jpg, 1, 0
Non-lep----------_210823_57_jpg.rf.7c8c2c96a0c65ec7b472bccc68dadb20.jpg, 0, 1
Leprosy_-----------_210823_3_jpg.rf.7dd0320e7cb2764d732dd5f1aefbf40b.jpg, 1, 0
Leprosy150963_210823_118_jpg.rf.7cbd7451858db6c2e22bea528bd2b691.jpg, 1, 0
Leprosy_190463_210823_5_jpg.rf.7e6e7ab2ae2733de50985d619a7c3096.jpg, 1, 0
Leprosy-35_jpg.rf.7dd3e4b511206540fa031d6fe4318d78.jpg, 1, 0
Leprosy_210823_109_jpg.rf.7e590ee9f2843132cb7b14c4f2dd58cd.jpg, 1, 0
Leprosy-38_jpg.rf.7e8666b05fc8e05d0c1b9c86b685a0ca.jpg, 1, 0
Non-lep----------_210823_65_jpg.rf.7e9ae6e62761c599be7d7a1dd2117e65.jpg, 0, 1
Leprosy150963_210823_25_jpg.rf.7ec13925baa39bb6b2744f59bba93f1c.jpg, 1, 0
Leprosy_210823_70_jpg.rf.7f21d53c5f0e00c26dce63a2ea64f3a8.jpg, 1, 0
Non_Leprosy_210823_19_jpg.rf.7ec5c292f26a69dc88d68551c8325bab.jpg, 0, 1
Non_Leprosy_210823_58_jpg.rf.7eb592256049ee1888a9de7acc2a1faa.jpg, 0, 1
Leprosy-78_jpg.rf.7f17715169c63b167a69e9be8493c89b.jpg, 1, 0
Leprosy150963_210823_59_jpg.rf.80388dbe514a8af3c013bb804fca8423.jpg, 1, 0
Leprosy_210823_57_jpg.rf.7f59f839c1cf97bc8327a8a9edf22b34.jpg, 1, 0
Leprosy_210823_139_jpg.rf.7e9d10e3132c32825dfd44efb302b15d.jpg, 1, 0
Leprosy_190463_210823_4_jpg.rf.7f96ebca409442f4507c8e2d285bab19.jpg, 1, 0
Non_Leprosy_210823_33_jpg.rf.7ec7dc199bebc001d00d1027110fdae5.jpg, 0, 1
Non_Leprosy_210823_97_jpg.rf.7f994aa588a419a5acfd776abddfc842.jpg, 0, 1
Leprosy_140664_210823_9_jpg.rf.7ed97bd3b9cd7747a933f857fc8982ff.jpg, 1, 0
leprosy_100364_210823_65_jpg.rf.812c9edece10955ff648a857ff0e83f8.jpg, 1, 0
Leprosy_210823_131_jpg.rf.818bfb68def0a0636385b8e9f7bb18bd.jpg, 1, 0
Leprosy_210823_39_jpg.rf.7fedc04a8b38487303a35e36f893af60.jpg, 1, 0
Leprosy_190463_210823_2_jpg.rf.81f0b371ac77b442c0a39f2b2880bdf6.jpg, 1, 0
Leprosy150963_210823_71_jpg.rf.8075f9de4c79cb126eb73295094d4cd4.jpg, 1, 0
Leprosy150963_210823_97_jpg.rf.80d8b9df5bf7c3da4efd33f3e3a584b5.jpg, 1, 0
Leprosy150963_210823_52_jpg.rf.8209a9d90dd0f8446a4f570a9a80bb44.jpg, 1, 0
Leprosy-34_jpg.rf.822a29a937a30e505c857b8fa2a9a196.jpg, 1, 0
leprosy_-----------_210823_5_jpg.rf.82ae340a85cc453e1505c5d49d0c7d50.jpg, 1, 0
Leprosy_210823_52_jpg.rf.826e344279184895d8c22e2f008e536d.jpg, 1, 0
Leprosy_210823_213_jpg.rf.8228070fadc9bea2247400d44b8dc9b3.jpg, 1, 0
Leprosy_140664_210823_7_jpg.rf.82e6aa6b3ff7e7ee2a2fd58a8801cf46.jpg, 1, 0
Leprosy_210823_164_jpg.rf.82f5c179786b99a21505fcf1ce3310d8.jpg, 1, 0
Leprosy_210823_201_jpg.rf.83259cfd83eada2341ba05bd5a996c45.jpg, 1, 0
Leprosy150963_210823_61_jpg.rf.838f65ff6692e24e549b3817d6c5e958.jpg, 1, 0
Leprosy_----------_210823_26_jpg.rf.8311909b97ab0183f55914348cc27b4e.jpg, 1, 0
Leprosy_----------_210823_15_jpg.rf.83d23c18104833d8706113a94b23042f.jpg, 1, 0
Non_Leprosy_210823_41_jpg.rf.83d1d3eb7dc4d3be6a5bdac729da0191.jpg, 0, 1
Leprosy-80_jpg.rf.83e6e903c417020f4005f55db7e32d68.jpg, 1, 0
Leprosy-84_jpg.rf.81fab6981764110714b3994f9d5393fb.jpg, 1, 0
Leprosy_210823_80_jpg.rf.83f755bf4a6a14eb3e28dde83b5a3e75.jpg, 1, 0
Leprosy_210823_23_jpg.rf.847515b76710bc7803c718638bf64a83.jpg, 1, 0
Non-lep----------_210823_53_jpg.rf.8444f82f2c16547fd3b69024f28fb393.jpg, 0, 1
Leprosy-36_jpg.rf.84a221a6dadbfd887b4b6c30f73f508e.jpg, 1, 0
Leprosy150963_210823_48_jpg.rf.86068ac513bd16c6d51119bb80cd43f8.jpg, 1, 0
Leprosy-14_jpg.rf.84ab0d17fbffce2d430d3b038c135355.jpg, 1, 0
Non-lep----------_210823_17_jpg.rf.83fa00a33c48bf10a9679f22861b203e.jpg, 0, 1
Non-lep----------_210823_41_jpg.rf.851da8038a01b060c7615da57309dc9e.jpg, 0, 1
leprosy_-----------_210823_0_jpg.rf.844fc522600c9b38fb3e2c209f0efcb5.jpg, 1, 0
leprosy_100364_210823_65_jpg.rf.83d2e80b8f0a5cb3470cc0a3e13c7871.jpg, 1, 0
Leprosy_210823_200_jpg.rf.86a616750cd969ffda3fdf7e79c1b6c6.jpg, 1, 0
Leprosy150963_210823_92_jpg.rf.857d44f630ea2779fa321d6b53f6faf1.jpg, 1, 0
Non_Leprosy_210823_76_jpg.rf.8644de4bb43f262c71c084e185d45c3a.jpg, 0, 1
Leprosy-32_jpg.rf.85cf5a133137d33a44e7193391768edb.jpg, 1, 0
Non-lep----------_210823_15_jpg.rf.87251e38cd3f1c02c70d45d4046963ca.jpg, 0, 1
Leprosy150963_210823_106_jpg.rf.860a36bd209b358d16c93c364750a430.jpg, 1, 0
Non-lep----------_210823_47_jpg.rf.85f5d95039b12cd088b01d0ffc7ede88.jpg, 0, 1
Non_Leprosy_210823_51_jpg.rf.85f7f339105d861a8778980efdaf3cf3.jpg, 0, 1
Non_Leprosy_210823_49_jpg.rf.8511a1430d4ae38656f221680d4dbc56.jpg, 0, 1
Non-lep----------_210823_16_jpg.rf.874df534553eae572d0c3f266d371838.jpg, 0, 1
Leprosy150963_210823_117_jpg.rf.88b0390cb965606ad6fef192c6c2a6fd.jpg, 1, 0
Leprosy_210823_197_jpg.rf.87cadbeaf7138f51cb90fcfdd0a1f79a.jpg, 1, 0
Non-lep----------_210823_70_jpg.rf.8451d958228195027d87199b237f2973.jpg, 0, 1
Leprosy_-------_210823_10_jpg.rf.87caada6333f8b5375d77e32dff59fdd.jpg, 1, 0
Leprosy_210823_182_jpg.rf.87ae85dc74008a1b0fd0ec0e9e81c03c.jpg, 1, 0
Leprosy_210823_114_jpg.rf.881469852d48750dba9fa7fd14c0150a.jpg, 1, 0
Non-lep----------_210823_65_jpg.rf.8a22e5411e4e8173eb9879c201d1500b.jpg, 0, 1
Non_Leprosy_210823_52_jpg.rf.8a4c1e76b25783d620eef86a811ac8b2.jpg, 0, 1
Leprosy_210823_199_jpg.rf.892f419d3502f37fbe677cef79019cbd.jpg, 1, 0
Leprosy_210823_51_jpg.rf.8a5b2d7a6d1f40d13232caef7e4a2aef.jpg, 1, 0
Non_Leprosy_210823_34_jpg.rf.8a6c91f0feeb67eebe398fbcb8e1acd9.jpg, 0, 1
Non-lep----------_210823_49_jpg.rf.88de4cb040049001df97ed7ca0133f03.jpg, 0, 1
Non-lep----------_210823_14_jpg.rf.8b5b8c58ddcfb1762cfd0e47cdfb115f.jpg, 0, 1
Non_Leprosy_210823_35_jpg.rf.8952391766a303fa78dc9a0b14e9935e.jpg, 0, 1
Leprosy150963_210823_75_jpg.rf.877eadbd84f2de58c04685412a8f7129.jpg, 1, 0
Non-lep----------_210823_72_jpg.rf.8a24566daafbf933ff260fe820e32a0a.jpg, 0, 1
Leprosy_210823_132_jpg.rf.8b50af90dd397d66a790a43b887bab20.jpg, 1, 0
Leprosy150963_210823_36_jpg.rf.8b002c37bba0846939844429d1584ea6.jpg, 1, 0
Leprosy_210823_208_jpg.rf.8b7cf3cdaabc04b1d13be047ea56986b.jpg, 1, 0
Non-lep----------_210823_43_jpg.rf.8d0c6a3c0032019a1c7d9481118efd80.jpg, 0, 1
Leprosy_210823_177_jpg.rf.8a94d0f61a19047772a20e819212f9cb.jpg, 1, 0
Leprosy_210823_185_jpg.rf.8cb5f952b6c7bf442636f894d32023dd.jpg, 1, 0
Leprosy_-----------_210823_7_jpg.rf.8aecbec24e5ab67f7f7633640d23076f.jpg, 1, 0
Leprosy-13_jpg.rf.8bfdc04a8f969fa928c99d71fddca2ae.jpg, 1, 0
Non_Leprosy_210823_61_jpg.rf.8d0e78ef4f1b2c1ffc431a2c4316fb1e.jpg, 0, 1
Non-lep----------_210823_47_jpg.rf.8a7bcd7c98a085a2d5f38d4a47dc9a41.jpg, 0, 1
Non-lep----------_210823_46_jpg.rf.8b7e5044868fa551d6e0968ab4fe7331.jpg, 0, 1
Non_Leprosy_210823_17_jpg.rf.8c65d87de222738ca7800b8bbc838458.jpg, 0, 1
Non_Leprosy_210823_13_jpg.rf.8becba2ebced000128509239b15236d6.jpg, 0, 1
Leprosy_210823_213_jpg.rf.8d3232852787e36119b65cb2ebe5c5b5.jpg, 1, 0
Leprosy-22_jpg.rf.8d3c2f6f302563e23c5d256622e8e103.jpg, 1, 0
Leprosy_-----------_210823_8_jpg.rf.8cefcbfc170da6bdd92c9f3a5b775aad.jpg, 1, 0
Leprosy_-------_210823_8_jpg.rf.8d53bc87e8fe26a5831a195d336942b0.jpg, 1, 0
Leprosy150963_210823_31_jpg.rf.88aea76f5486d342f4d9fbb1667cf97a.jpg, 1, 0
Leprosy150963_210823_71_jpg.rf.8f7133a60a652a47dfa13abb452c52c3.jpg, 1, 0
Leprosy150963_210823_14_jpg.rf.8d8252268f6d9d9ec2b4b98e3cf6ceb3.jpg, 1, 0
Leprosy_210823_152_jpg.rf.8ef9590ae818e60fc5c063ed9096d744.jpg, 1, 0
Leprosy_210823_61_jpg.rf.8d4a7bcbb737a584e35acded83397786.jpg, 1, 0
Non-lep----------_210823_20_jpg.rf.8e71c515568602afe2e00eff0c8f133c.jpg, 0, 1
Non-lep----------_210823_17_jpg.rf.8ef2fbf748aa4218d046e691db3796d8.jpg, 0, 1
Leprosy_210823_25_jpg.rf.8fc7bcd201b9085a662bbb63bc153fb4.jpg, 1, 0
Leprosy150963_210823_18_jpg.rf.8effa41bdfc2609c27c35ac0ffa352c8.jpg, 1, 0
Leprosy_-------_210823_6_jpg.rf.8e3c178f3f866489e0b16dd555e28137.jpg, 1, 0
Leprosy_210823_178_jpg.rf.8f23f44a221952daa61bcd2fdf9a1405.jpg, 1, 0
Leprosy_----------_210823_18_jpg.rf.8fd110da5036e6ae845e32de7351229a.jpg, 1, 0
Leprosy-51_jpg.rf.8f36fdd552a60002e250295a61dc0f9c.jpg, 1, 0
Leprosy150963_210823_98_jpg.rf.903355ce26f26d1d37f0ab4095c48df9.jpg, 1, 0
Leprosy_210823_166_jpg.rf.8e6ada99069033d0db4196e6506c2697.jpg, 1, 0
Leprosy150963_210823_34_jpg.rf.903a4c9feb1548088fdeca97c0e07153.jpg, 1, 0
Leprosy-76_jpg.rf.901f5a081432e82d66df3b8fac4d6502.jpg, 1, 0
Leprosy_----------_210823_19_jpg.rf.909a99e02c77a2c0a17ac6866ee31d1a.jpg, 1, 0
Leprosy_210823_112_jpg.rf.9079762491f98ab0d88f145514163015.jpg, 1, 0
Leprosy150963_210823_131_jpg.rf.903f6a6aaefa8169cbda6dcee70833ec.jpg, 1, 0
Leprosy150963_210823_122_jpg.rf.911446617db3dec62b56e048aab61b3e.jpg, 1, 0
Leprosy_----------_210823_22_jpg.rf.90c0626e2dc7cbd0d6be37540208af66.jpg, 1, 0
Non_Leprosy_210823_14_jpg.rf.8da3ba4aa617d20aa9d588daa5a428dd.jpg, 0, 1
Non-lep----------_210823_41_jpg.rf.907d4a0332f9926ae61fd997127712b5.jpg, 0, 1
Leprosy_210823_139_jpg.rf.90ddb86ec15a592eb98b9907a21f1ddd.jpg, 1, 0
Leprosy-11_jpg.rf.8d0164ace910d602ddc2b0124ffce2ba.jpg, 1, 0
Leprosy_210823_65_jpg.rf.91c61e9921c846e026cc94fee67f6347.jpg, 1, 0
Leprosy_210823_94_jpg.rf.919c05917c6ee5405459724dcb967580.jpg, 1, 0
Leprosy150963_210823_71_jpg.rf.93c8ee13dedea65ae8a3eecefebd92bb.jpg, 1, 0
Leprosy150963_210823_27_jpg.rf.9155df61cc4f0952f8df61fd38f9b01e.jpg, 1, 0
Leprosy_210823_209_jpg.rf.921f579e23fb8a1531b60ecd8328229f.jpg, 1, 0
Leprosy_210823_148_jpg.rf.912048cdd81adbc08533b76352299999.jpg, 1, 0
Non-lep----------_210823_35_jpg.rf.927b9a844114b50df20eba6f512970a0.jpg, 0, 1
Non_Leprosy_210823_16_jpg.rf.9311427602a5e932683667d6266a8851.jpg, 0, 1
Leprosy-44_jpg.rf.93902f7bc5be5ea364783aa3c420ea43.jpg, 1, 0
Leprosy_-------_210823_8_jpg.rf.9328f71a8949c2fc49d9003ad7795caa.jpg, 1, 0
Non-lep----------_210823_47_jpg.rf.93f8420838fd2c527ffedcdcf2ae6298.jpg, 0, 1
Leprosy150963_210823_131_jpg.rf.9391921c7f518fb74b4ea0aff0e66c0a.jpg, 1, 0
Non_Leprosy_210823_38_jpg.rf.94d448fd8985f63e6b4d72ca77582856.jpg, 0, 1
Leprosy_210823_131_jpg.rf.92c53c24625b2928c20a7d9e2daab19b.jpg, 1, 0
Leprosy150963_210823_112_jpg.rf.92cc490b60f1a59395cdbee366a75726.jpg, 1, 0
Leprosy_210823_176_jpg.rf.93ac9081f08243166f0e89b4f5ffff22.jpg, 1, 0
Leprosy_-----------_210823_11_jpg.rf.9529610f8feea7cadd6118a261c12f98.jpg, 1, 0
Non-Leprosy-03_jpg.rf.9553cc468e981911e6699b35a6c522ac.jpg, 0, 1
Non_Leprosy_210823_32_jpg.rf.95a20ab9e1a6779095a3802f8970a75b.jpg, 0, 1
Non_Leprosy_210823_51_jpg.rf.94ce8dcce93925ea7b0c31835e444eb2.jpg, 0, 1
Leprosy-07_jpg.rf.94f5811b036ed32f1229e59912bc4dcd.jpg, 1, 0
Leprosy150963_210823_80_jpg.rf.91ac4eacf7f2717f05f1878669ba54c7.jpg, 1, 0
Non_Leprosy_210823_75_jpg.rf.958c6faa2fc8fc67cde12bcb393f738b.jpg, 0, 1
Leprosy150963_210823_125_jpg.rf.9583efc52e9dc869d8f4dbfb30dbdc37.jpg, 1, 0
Leprosy-69_jpg.rf.91e0ff16c159feed75150211bf52cf7a.jpg, 1, 0
Leprosy-30_jpg.rf.947c6cc888340440327a495efc49ce79.jpg, 1, 0
Leprosy_210823_154_jpg.rf.94cb9bd4371c4f79bb2d2a7a9a9ca83e.jpg, 1, 0
Non_Leprosy_210823_51_jpg.rf.95e10d3d12c99c942f155b70fa554787.jpg, 0, 1
Leprosy-17_jpg.rf.95e6b1ca0eaf92dce326ed0a4b4f97f8.jpg, 1, 0
Non_Leprosy_210823_47_jpg.rf.9649e145798ee2bff1e4b0fea7d01558.jpg, 0, 1
Non_Leprosy_210823_47_jpg.rf.95f5ae554870dbe75d763b6a1b1163ea.jpg, 0, 1
Non-lep----------_210823_42_jpg.rf.96853592f80bebe4feb341ab64380dcb.jpg, 0, 1
Leprosy_----------_210823_12_jpg.rf.95b02f6350fe7887cdacbf544b931cf2.jpg, 1, 0
Leprosy-01_jpg.rf.97cbd0eabc7e16a9d146e4d9288ef281.jpg, 1, 0
Leprosy_210823_200_jpg.rf.981aa781705eedf50e377d3b4746f5e8.jpg, 1, 0
Non_Leprosy_210823_84_jpg.rf.9703cadab3b2d080ed7671c406a503a3.jpg, 0, 1
Leprosy150963_210823_105_jpg.rf.97c595d2a34103e3bdbc4c6bb29e91a9.jpg, 1, 0
Non-lep----------_210823_52_jpg.rf.95dece47dc35a1ad15938623266efca9.jpg, 0, 1
Leprosy_210823_170_jpg.rf.98670a4b5b92b97a16fc992d1456479f.jpg, 1, 0
Leprosy150963_210823_105_jpg.rf.99295ed7c95f562c43980336e815443e.jpg, 1, 0
Leprosy150963_210823_7_jpg.rf.9815d76e33f3bc6a5cf714522e8fee13.jpg, 1, 0
Leprosy_210823_39_jpg.rf.969ed7cccabaaf0ee08ceba455591369.jpg, 1, 0
Leprosy_210823_126_jpg.rf.99a8f4bd4732bef5e2f34ab727dd8088.jpg, 1, 0
Leprosy_210823_121_jpg.rf.99c23e756bd3541dfa2d4d6e803429cc.jpg, 1, 0
leprosy_-----------_210823_5_jpg.rf.9984423d115f8f1c6a3bf74f9cc4a451.jpg, 1, 0
Non_Leprosy_210823_23_jpg.rf.9458c4126a468f90a43a5596c9dd9233.jpg, 0, 1
Leprosy-35_jpg.rf.98948b0a516dfd1ae35033ea9ee34da3.jpg, 1, 0
Non-lep----------_210823_60_jpg.rf.9864278a390f83395bb633f14fd5d496.jpg, 0, 1
Leprosy-31_jpg.rf.98f73ebbda5f769e2fd8f9eb04e94261.jpg, 1, 0
Leprosy_210823_44_jpg.rf.96192cdf22d11841ec6ec5f1057cb6a2.jpg, 1, 0
Leprosy_210823_60_jpg.rf.9b469b058c3c127e40bbd8f456c2c15f.jpg, 1, 0
Leprosy_210823_186_jpg.rf.99bfa650624815c029087e5f93fb4b20.jpg, 1, 0
Leprosy_210823_132_jpg.rf.9b9aa02a798d5586f8605e87b75c4f3c.jpg, 1, 0
Leprosy150963_210823_113_jpg.rf.9acfa58348d152103c51373b3e29dc13.jpg, 1, 0
Leprosy_240564_210823_2_jpg.rf.99d5866b24a17b0460abc39bf7c1af8e.jpg, 1, 0
Leprosy_210823_160_jpg.rf.9b789ab634dc0979aea7e6f09bc36a28.jpg, 1, 0
Non_Leprosy_210823_0_jpg.rf.9b6bb56b5cb406fc7486b8c0079677ee.jpg, 0, 1
Leprosy_210823_84_jpg.rf.9d40aa2953bb3b29cfcda1b6b963efb1.jpg, 1, 0
Non_Leprosy_210823_45_jpg.rf.9bc53394482d7c7e97ffc5c9995df67c.jpg, 0, 1
Leprosy_210823_201_jpg.rf.9a9f920333b3a17fa6d8a3997e8bc681.jpg, 1, 0
Leprosy_-----------_210823_1_jpg.rf.9b037709190fac78d6a0bd8fb723f876.jpg, 1, 0
Leprosy150963_210823_36_jpg.rf.9c1e91cabe33f867e089ff563eb89a93.jpg, 1, 0
Non_Leprosy_210823_9_jpg.rf.9b94f9561f483e2a3ce804f5330bc4fb.jpg, 0, 1
Leprosy150963_210823_60_jpg.rf.9ca287df4d8ca43f9823d503e5c8ccd1.jpg, 1, 0
Leprosy_210823_93_jpg.rf.9d042710ace4a1b37a3d66661023cc40.jpg, 1, 0
Leprosy150963_210823_47_jpg.rf.9d92730007e7b31d76f45ebbc852bde1.jpg, 1, 0
Leprosy_-----------_210823_14_jpg.rf.9a9959bc9d6026b1857a3e8c7ca6553f.jpg, 1, 0
Leprosy_190463_210823_4_jpg.rf.9da7aa1e72272a15ae20547e2e7ee453.jpg, 1, 0
Leprosy150963_210823_13_jpg.rf.99dd6068faf2ec5090bc65564d05432d.jpg, 1, 0
Non-lep----------_210823_69_jpg.rf.9cb52aa89e0b936b12faad6bb2569996.jpg, 0, 1
Leprosy_-------_210823_10_jpg.rf.9d6b6dc283567699dc2f889704680310.jpg, 1, 0
Non_Leprosy_210823_73_jpg.rf.9d984c983764eefec964f2ac7f306a88.jpg, 0, 1
Non_Leprosy_210823_7_jpg.rf.9aa13b9000338233d745926eddd16dcd.jpg, 0, 1
Leprosy150963_210823_106_jpg.rf.96e53f4ac0cd743ae0008f80677b364d.jpg, 1, 0
Leprosy_210823_15_jpg.rf.9ebc49094f7401db54fe500b492a692b.jpg, 1, 0
Leprosy_210823_91_jpg.rf.9ecf99c3d6f0b25f9c1fd23b4e430d2e.jpg, 1, 0
Non_Leprosy_210823_87_jpg.rf.9fbab8e41b8507dccfbe59d7ba3a0488.jpg, 0, 1
Non_Leprosy_210823_42_jpg.rf.9e32d41481850eb0b328e6963d68329a.jpg, 0, 1
Non_Leprosy_210823_13_jpg.rf.9de8f2774c01921506a79636df84a4c8.jpg, 0, 1
Leprosy150963_210823_47_jpg.rf.9ee886d0050e8492fb58d07d465bb3ee.jpg, 1, 0
Leprosy_210823_57_jpg.rf.9fe18ba194d4ebb6855cd53d28a1238d.jpg, 1, 0
Leprosy_-----------_210823_5_jpg.rf.9ec0fd2e3a3a02cf1a885a6cd31576b9.jpg, 1, 0
Leprosy-75_jpg.rf.a195b0bea37a19d994860186d987932c.jpg, 1, 0
Non_Leprosy_210823_7_jpg.rf.9fe7dd0f4e543a8edeeeac70678215d5.jpg, 0, 1
Leprosy150963_210823_37_jpg.rf.a09b057903c60cc4e5348865c5ec3566.jpg, 1, 0
Leprosy_210823_93_jpg.rf.9db435ffb4ceafc9c442d4fe5c1e5e00.jpg, 1, 0
Leprosy_210823_78_jpg.rf.a0d147b4ddcbb9a09a2279dec08d8fc4.jpg, 1, 0
Leprosy150963_210823_111_jpg.rf.9f3b38f4f869acad42e4a8cb8af8d4ec.jpg, 1, 0
Leprosy150963_210823_33_jpg.rf.a23d514daa44dcdbcb4cded9620bb10e.jpg, 1, 0
Non_Leprosy_210823_75_jpg.rf.a1dffc090ebcf46fbd83358d6c6861ec.jpg, 0, 1
Non_Leprosy_210823_33_jpg.rf.a223c2415a6390c17d7301bd7ce83e68.jpg, 0, 1
Leprosy_----------_210823_14_jpg.rf.a2493eb34702eeb2371e17a79c8ecf49.jpg, 1, 0
Leprosy_210823_161_jpg.rf.a0a1d9e4b87c65a65df404ff38a5c304.jpg, 1, 0
Non-lep----------_210823_71_jpg.rf.9938d155f18b4c3fa6b9622d581ce163.jpg, 0, 1
Non_Leprosy_210823_25_jpg.rf.9f56c603cff2f3a4cc57b7c7dc2cdaad.jpg, 0, 1
Leprosy-36_jpg.rf.a2f198c92a4fd567e98c21803cb67ab5.jpg, 1, 0
Non_Leprosy_210823_48_jpg.rf.a12efc34acec3a4586b5d7024a9e1779.jpg, 0, 1
Non_Leprosy_210823_57_jpg.rf.a28cece54305586257396e18f5b6010c.jpg, 0, 1
Non_Leprosy_210823_83_jpg.rf.a33db51a5573d9212ff2da5ef55599c7.jpg, 0, 1
Non-lep----------_210823_21_jpg.rf.a30965a2b57e3fd727b1469b78cce8cd.jpg, 0, 1
Non_Leprosy_210823_99_jpg.rf.a33eeeaa41ab753c735edd7594247631.jpg, 0, 1
Leprosy_210823_128_jpg.rf.a396249bb409b8d7f0ec99dcb6acee33.jpg, 1, 0
Non-lep----------_210823_28_jpg.rf.a315820f844cddfd4db9c08ad6b024f7.jpg, 0, 1
Non_Leprosy_210823_3_jpg.rf.a4c14947555db270d93603ccc36f7467.jpg, 0, 1
Leprosy-89_jpg.rf.a3866eb8a6e5baff66550f3b67da0248.jpg, 1, 0
Non-lep----------_210823_30_jpg.rf.a41efa727b3bde2e18c77534bd44dbbc.jpg, 0, 1
Leprosy150963_210823_101_jpg.rf.a3ffa77d2cb07e979d02553a203c48b8.jpg, 1, 0
Non_Leprosy_210823_31_jpg.rf.a3bbea1b4ef605c565b7ac9a4c6826bf.jpg, 0, 1
Leprosy-33_jpg.rf.a4de734110ac2a56f965a6f3bbce2dcc.jpg, 1, 0
Leprosy150963_210823_132_jpg.rf.a4dcc8dabb30bedcd35b10bfaed5784c.jpg, 1, 0
Leprosy-72_jpg.rf.a464fd7ab470edd3c33d465b5d9e19ec.jpg, 1, 0
Leprosy_210823_8_jpg.rf.a492ac6d1f0f2440a28c1ade45000fa7.jpg, 1, 0
Leprosy_210823_130_jpg.rf.0022c574b9b0bd630d32137f92d44669.jpg, 1, 0
Leprosy150963_210823_106_jpg.rf.00531c2e52cdc8add6983cfe9d4fcbf2.jpg, 1, 0
Leprosy_210823_202_jpg.rf.01833d6684679db549e9e1d8aca7b859.jpg, 1, 0
Leprosy_210823_99_jpg.rf.015a3147291082431d31179e1cd20e38.jpg, 1, 0
Leprosy_----------_210823_14_jpg.rf.01ec670c6ba45db23b12bad96e93084d.jpg, 1, 0
Leprosy150963_210823_17_jpg.rf.006b84dd35a8c9d65a03b028c0ae99e5.jpg, 1, 0
Non_Leprosy_210823_19_jpg.rf.00c38f0e17877be7a62e2a06fdbe83a6.jpg, 0, 1
Leprosy150963_210823_30_jpg.rf.02cd1f8a6b81e702f78a256744c22b23.jpg, 1, 0
Leprosy_210823_189_jpg.rf.02a2ff29843663c9807e32d009b30969.jpg, 1, 0
Leprosy_190463_210823_3_jpg.rf.023c282986f1dab279cba4fd2b30a928.jpg, 1, 0
